participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.effort_to_firm,player.payoff_points,group.id_in_subsession,group.total_effort,group.firm_size,group.per_capita_effort,group.per_capita_payout,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
20,91zlnzni,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:39:33.539289,1,,,0.0,20,,0.0,,0.0,1,0,0,0.0,0.0,7,02fjrhnm,,,,,1
1,4kmn1x2r,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:38:28.403629,1,,,0.0,1,,0.0,,0.0,1,0,0,0.0,0.0,8,02fjrhnm,,,,,1
2,ni6nj6zv,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:38:41.901900,1,,,0.0,2,,0.0,,0.0,1,0,0,0.0,0.0,8,02fjrhnm,,,,,1
3,0detq4ar,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:38:57.037944,1,,,0.0,3,,0.0,,0.0,1,0,0,0.0,0.0,8,02fjrhnm,,,,,1
4,a5rggbr6,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:39:33.054903,1,,,0.0,4,,0.0,,0.0,1,0,0,0.0,0.0,8,02fjrhnm,,,,,1
5,pvv02bmn,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.078669,1,,,0.0,5,,0.0,,0.0,1,0,0,0.0,0.0,8,02fjrhnm,,,,,1
6,2304xnfb,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.088714,1,,,0.0,6,,0.0,,0.0,1,0,0,0.0,0.0,8,02fjrhnm,,,,,1
7,evqdwvq0,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.160628,1,,,0.0,7,,0.0,,0.0,1,0,0,0.0,0.0,8,02fjrhnm,,,,,1
8,ayp0aiwl,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.172062,1,,,0.0,8,,0.0,,0.0,1,0,0,0.0,0.0,8,02fjrhnm,,,,,1
9,qvsohp8q,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.189115,1,,,0.0,9,,0.0,,0.0,1,0,0,0.0,0.0,8,02fjrhnm,,,,,1
10,x6rtcpxm,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.220237,1,,,0.0,10,,0.0,,0.0,1,0,0,0.0,0.0,8,02fjrhnm,,,,,1
11,k1kjlk4t,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.264786,1,,,0.0,11,,0.0,,0.0,1,0,0,0.0,0.0,8,02fjrhnm,,,,,1
12,3kmim1qq,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.282307,1,,,0.0,12,,0.0,,0.0,1,0,0,0.0,0.0,8,02fjrhnm,,,,,1
13,epen6dcf,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.304365,1,,,0.0,13,,0.0,,0.0,1,0,0,0.0,0.0,8,02fjrhnm,,,,,1
14,gtulkxnr,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.318511,1,,,0.0,14,,0.0,,0.0,1,0,0,0.0,0.0,8,02fjrhnm,,,,,1
15,l2gszp4f,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.395677,1,,,0.0,15,,0.0,,0.0,1,0,0,0.0,0.0,8,02fjrhnm,,,,,1
16,8fc38w9j,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.416559,1,,,0.0,16,,0.0,,0.0,1,0,0,0.0,0.0,8,02fjrhnm,,,,,1
17,x3pul3qf,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.470009,1,,,0.0,17,,0.0,,0.0,1,0,0,0.0,0.0,8,02fjrhnm,,,,,1
18,mq1virtu,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.502747,1,,,0.0,18,,0.0,,0.0,1,0,0,0.0,0.0,8,02fjrhnm,,,,,1
19,4vc6v0h4,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.518870,1,,,0.0,19,,0.0,,0.0,1,0,0,0.0,0.0,8,02fjrhnm,,,,,1
20,91zlnzni,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:39:33.539289,1,,,0.0,20,,0.0,,0.0,1,0,0,0.0,0.0,8,02fjrhnm,,,,,1
1,4kmn1x2r,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:38:28.403629,1,,,0.0,1,,0.0,,0.0,1,0,0,0.0,0.0,9,02fjrhnm,,,,,1
2,ni6nj6zv,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:38:41.901900,1,,,0.0,2,,0.0,,0.0,1,0,0,0.0,0.0,9,02fjrhnm,,,,,1
3,0detq4ar,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:38:57.037944,1,,,0.0,3,,0.0,,0.0,1,0,0,0.0,0.0,9,02fjrhnm,,,,,1
4,a5rggbr6,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:39:33.054903,1,,,0.0,4,,0.0,,0.0,1,0,0,0.0,0.0,9,02fjrhnm,,,,,1
5,pvv02bmn,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.078669,1,,,0.0,5,,0.0,,0.0,1,0,0,0.0,0.0,9,02fjrhnm,,,,,1
6,2304xnfb,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.088714,1,,,0.0,6,,0.0,,0.0,1,0,0,0.0,0.0,9,02fjrhnm,,,,,1
7,evqdwvq0,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.160628,1,,,0.0,7,,0.0,,0.0,1,0,0,0.0,0.0,9,02fjrhnm,,,,,1
8,ayp0aiwl,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.172062,1,,,0.0,8,,0.0,,0.0,1,0,0,0.0,0.0,9,02fjrhnm,,,,,1
9,qvsohp8q,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.189115,1,,,0.0,9,,0.0,,0.0,1,0,0,0.0,0.0,9,02fjrhnm,,,,,1
10,x6rtcpxm,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.220237,1,,,0.0,10,,0.0,,0.0,1,0,0,0.0,0.0,9,02fjrhnm,,,,,1
11,k1kjlk4t,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.264786,1,,,0.0,11,,0.0,,0.0,1,0,0,0.0,0.0,9,02fjrhnm,,,,,1
12,3kmim1qq,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.282307,1,,,0.0,12,,0.0,,0.0,1,0,0,0.0,0.0,9,02fjrhnm,,,,,1
13,epen6dcf,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.304365,1,,,0.0,13,,0.0,,0.0,1,0,0,0.0,0.0,9,02fjrhnm,,,,,1
14,gtulkxnr,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.318511,1,,,0.0,14,,0.0,,0.0,1,0,0,0.0,0.0,9,02fjrhnm,,,,,1
15,l2gszp4f,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.395677,1,,,0.0,15,,0.0,,0.0,1,0,0,0.0,0.0,9,02fjrhnm,,,,,1
16,8fc38w9j,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.416559,1,,,0.0,16,,0.0,,0.0,1,0,0,0.0,0.0,9,02fjrhnm,,,,,1
17,x3pul3qf,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.470009,1,,,0.0,17,,0.0,,0.0,1,0,0,0.0,0.0,9,02fjrhnm,,,,,1
18,mq1virtu,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.502747,1,,,0.0,18,,0.0,,0.0,1,0,0,0.0,0.0,9,02fjrhnm,,,,,1
19,4vc6v0h4,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.518870,1,,,0.0,19,,0.0,,0.0,1,0,0,0.0,0.0,9,02fjrhnm,,,,,1
20,91zlnzni,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:39:33.539289,1,,,0.0,20,,0.0,,0.0,1,0,0,0.0,0.0,9,02fjrhnm,,,,,1
1,4kmn1x2r,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:38:28.403629,1,,,0.0,1,,0.0,,0.0,1,0,0,0.0,0.0,10,02fjrhnm,,,,,1
2,ni6nj6zv,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:38:41.901900,1,,,0.0,2,,0.0,,0.0,1,0,0,0.0,0.0,10,02fjrhnm,,,,,1
3,0detq4ar,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:38:57.037944,1,,,0.0,3,,0.0,,0.0,1,0,0,0.0,0.0,10,02fjrhnm,,,,,1
4,a5rggbr6,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:39:33.054903,1,,,0.0,4,,0.0,,0.0,1,0,0,0.0,0.0,10,02fjrhnm,,,,,1
5,pvv02bmn,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.078669,1,,,0.0,5,,0.0,,0.0,1,0,0,0.0,0.0,10,02fjrhnm,,,,,1
6,2304xnfb,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.088714,1,,,0.0,6,,0.0,,0.0,1,0,0,0.0,0.0,10,02fjrhnm,,,,,1
7,evqdwvq0,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.160628,1,,,0.0,7,,0.0,,0.0,1,0,0,0.0,0.0,10,02fjrhnm,,,,,1
8,ayp0aiwl,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.172062,1,,,0.0,8,,0.0,,0.0,1,0,0,0.0,0.0,10,02fjrhnm,,,,,1
9,qvsohp8q,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.189115,1,,,0.0,9,,0.0,,0.0,1,0,0,0.0,0.0,10,02fjrhnm,,,,,1
10,x6rtcpxm,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.220237,1,,,0.0,10,,0.0,,0.0,1,0,0,0.0,0.0,10,02fjrhnm,,,,,1
11,k1kjlk4t,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.264786,1,,,0.0,11,,0.0,,0.0,1,0,0,0.0,0.0,10,02fjrhnm,,,,,1
12,3kmim1qq,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.282307,1,,,0.0,12,,0.0,,0.0,1,0,0,0.0,0.0,10,02fjrhnm,,,,,1
13,epen6dcf,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.304365,1,,,0.0,13,,0.0,,0.0,1,0,0,0.0,0.0,10,02fjrhnm,,,,,1
14,gtulkxnr,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.318511,1,,,0.0,14,,0.0,,0.0,1,0,0,0.0,0.0,10,02fjrhnm,,,,,1
15,l2gszp4f,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.395677,1,,,0.0,15,,0.0,,0.0,1,0,0,0.0,0.0,10,02fjrhnm,,,,,1
16,8fc38w9j,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.416559,1,,,0.0,16,,0.0,,0.0,1,0,0,0.0,0.0,10,02fjrhnm,,,,,1
17,x3pul3qf,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.470009,1,,,0.0,17,,0.0,,0.0,1,0,0,0.0,0.0,10,02fjrhnm,,,,,1
18,mq1virtu,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.502747,1,,,0.0,18,,0.0,,0.0,1,0,0,0.0,0.0,10,02fjrhnm,,,,,1
19,4vc6v0h4,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.518870,1,,,0.0,19,,0.0,,0.0,1,0,0,0.0,0.0,10,02fjrhnm,,,,,1
20,91zlnzni,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:39:33.539289,1,,,0.0,20,,0.0,,0.0,1,0,0,0.0,0.0,10,02fjrhnm,,,,,1
1,4kmn1x2r,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:38:28.403629,1,,,0.0,1,,0.0,,0.0,1,0,0,0.0,0.0,11,02fjrhnm,,,,,1
2,ni6nj6zv,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:38:41.901900,1,,,0.0,2,,0.0,,0.0,1,0,0,0.0,0.0,11,02fjrhnm,,,,,1
3,0detq4ar,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:38:57.037944,1,,,0.0,3,,0.0,,0.0,1,0,0,0.0,0.0,11,02fjrhnm,,,,,1
4,a5rggbr6,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:39:33.054903,1,,,0.0,4,,0.0,,0.0,1,0,0,0.0,0.0,11,02fjrhnm,,,,,1
5,pvv02bmn,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.078669,1,,,0.0,5,,0.0,,0.0,1,0,0,0.0,0.0,11,02fjrhnm,,,,,1
6,2304xnfb,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.088714,1,,,0.0,6,,0.0,,0.0,1,0,0,0.0,0.0,11,02fjrhnm,,,,,1
7,evqdwvq0,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.160628,1,,,0.0,7,,0.0,,0.0,1,0,0,0.0,0.0,11,02fjrhnm,,,,,1
8,ayp0aiwl,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.172062,1,,,0.0,8,,0.0,,0.0,1,0,0,0.0,0.0,11,02fjrhnm,,,,,1
9,qvsohp8q,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.189115,1,,,0.0,9,,0.0,,0.0,1,0,0,0.0,0.0,11,02fjrhnm,,,,,1
10,x6rtcpxm,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.220237,1,,,0.0,10,,0.0,,0.0,1,0,0,0.0,0.0,11,02fjrhnm,,,,,1
11,k1kjlk4t,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.264786,1,,,0.0,11,,0.0,,0.0,1,0,0,0.0,0.0,11,02fjrhnm,,,,,1
12,3kmim1qq,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.282307,1,,,0.0,12,,0.0,,0.0,1,0,0,0.0,0.0,11,02fjrhnm,,,,,1
13,epen6dcf,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.304365,1,,,0.0,13,,0.0,,0.0,1,0,0,0.0,0.0,11,02fjrhnm,,,,,1
14,gtulkxnr,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.318511,1,,,0.0,14,,0.0,,0.0,1,0,0,0.0,0.0,11,02fjrhnm,,,,,1
15,l2gszp4f,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.395677,1,,,0.0,15,,0.0,,0.0,1,0,0,0.0,0.0,11,02fjrhnm,,,,,1
16,8fc38w9j,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.416559,1,,,0.0,16,,0.0,,0.0,1,0,0,0.0,0.0,11,02fjrhnm,,,,,1
17,x3pul3qf,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.470009,1,,,0.0,17,,0.0,,0.0,1,0,0,0.0,0.0,11,02fjrhnm,,,,,1
18,mq1virtu,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.502747,1,,,0.0,18,,0.0,,0.0,1,0,0,0.0,0.0,11,02fjrhnm,,,,,1
19,4vc6v0h4,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.518870,1,,,0.0,19,,0.0,,0.0,1,0,0,0.0,0.0,11,02fjrhnm,,,,,1
20,91zlnzni,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:39:33.539289,1,,,0.0,20,,0.0,,0.0,1,0,0,0.0,0.0,11,02fjrhnm,,,,,1
1,4kmn1x2r,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:38:28.403629,1,,,0.0,1,,0.0,,0.0,1,0,0,0.0,0.0,12,02fjrhnm,,,,,1
2,ni6nj6zv,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:38:41.901900,1,,,0.0,2,,0.0,,0.0,1,0,0,0.0,0.0,12,02fjrhnm,,,,,1
3,0detq4ar,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:38:57.037944,1,,,0.0,3,,0.0,,0.0,1,0,0,0.0,0.0,12,02fjrhnm,,,,,1
4,a5rggbr6,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:39:33.054903,1,,,0.0,4,,0.0,,0.0,1,0,0,0.0,0.0,12,02fjrhnm,,,,,1
5,pvv02bmn,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.078669,1,,,0.0,5,,0.0,,0.0,1,0,0,0.0,0.0,12,02fjrhnm,,,,,1
6,2304xnfb,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.088714,1,,,0.0,6,,0.0,,0.0,1,0,0,0.0,0.0,12,02fjrhnm,,,,,1
7,evqdwvq0,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.160628,1,,,0.0,7,,0.0,,0.0,1,0,0,0.0,0.0,12,02fjrhnm,,,,,1
8,ayp0aiwl,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.172062,1,,,0.0,8,,0.0,,0.0,1,0,0,0.0,0.0,12,02fjrhnm,,,,,1
9,qvsohp8q,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.189115,1,,,0.0,9,,0.0,,0.0,1,0,0,0.0,0.0,12,02fjrhnm,,,,,1
10,x6rtcpxm,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.220237,1,,,0.0,10,,0.0,,0.0,1,0,0,0.0,0.0,12,02fjrhnm,,,,,1
11,k1kjlk4t,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.264786,1,,,0.0,11,,0.0,,0.0,1,0,0,0.0,0.0,12,02fjrhnm,,,,,1
12,3kmim1qq,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.282307,1,,,0.0,12,,0.0,,0.0,1,0,0,0.0,0.0,12,02fjrhnm,,,,,1
13,epen6dcf,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.304365,1,,,0.0,13,,0.0,,0.0,1,0,0,0.0,0.0,12,02fjrhnm,,,,,1
14,gtulkxnr,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.318511,1,,,0.0,14,,0.0,,0.0,1,0,0,0.0,0.0,12,02fjrhnm,,,,,1
15,l2gszp4f,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.395677,1,,,0.0,15,,0.0,,0.0,1,0,0,0.0,0.0,12,02fjrhnm,,,,,1
16,8fc38w9j,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.416559,1,,,0.0,16,,0.0,,0.0,1,0,0,0.0,0.0,12,02fjrhnm,,,,,1
17,x3pul3qf,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.470009,1,,,0.0,17,,0.0,,0.0,1,0,0,0.0,0.0,12,02fjrhnm,,,,,1
18,mq1virtu,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.502747,1,,,0.0,18,,0.0,,0.0,1,0,0,0.0,0.0,12,02fjrhnm,,,,,1
19,4vc6v0h4,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.518870,1,,,0.0,19,,0.0,,0.0,1,0,0,0.0,0.0,12,02fjrhnm,,,,,1
20,91zlnzni,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:39:33.539289,1,,,0.0,20,,0.0,,0.0,1,0,0,0.0,0.0,12,02fjrhnm,,,,,1
1,4kmn1x2r,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:38:28.403629,1,,,0.0,1,,0.0,,0.0,1,0,0,0.0,0.0,13,02fjrhnm,,,,,1
2,ni6nj6zv,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:38:41.901900,1,,,0.0,2,,0.0,,0.0,1,0,0,0.0,0.0,13,02fjrhnm,,,,,1
3,0detq4ar,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:38:57.037944,1,,,0.0,3,,0.0,,0.0,1,0,0,0.0,0.0,13,02fjrhnm,,,,,1
4,a5rggbr6,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:39:33.054903,1,,,0.0,4,,0.0,,0.0,1,0,0,0.0,0.0,13,02fjrhnm,,,,,1
5,pvv02bmn,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.078669,1,,,0.0,5,,0.0,,0.0,1,0,0,0.0,0.0,13,02fjrhnm,,,,,1
6,2304xnfb,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.088714,1,,,0.0,6,,0.0,,0.0,1,0,0,0.0,0.0,13,02fjrhnm,,,,,1
7,evqdwvq0,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.160628,1,,,0.0,7,,0.0,,0.0,1,0,0,0.0,0.0,13,02fjrhnm,,,,,1
8,ayp0aiwl,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.172062,1,,,0.0,8,,0.0,,0.0,1,0,0,0.0,0.0,13,02fjrhnm,,,,,1
9,qvsohp8q,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.189115,1,,,0.0,9,,0.0,,0.0,1,0,0,0.0,0.0,13,02fjrhnm,,,,,1
10,x6rtcpxm,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.220237,1,,,0.0,10,,0.0,,0.0,1,0,0,0.0,0.0,13,02fjrhnm,,,,,1
11,k1kjlk4t,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.264786,1,,,0.0,11,,0.0,,0.0,1,0,0,0.0,0.0,13,02fjrhnm,,,,,1
12,3kmim1qq,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.282307,1,,,0.0,12,,0.0,,0.0,1,0,0,0.0,0.0,13,02fjrhnm,,,,,1
13,epen6dcf,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.304365,1,,,0.0,13,,0.0,,0.0,1,0,0,0.0,0.0,13,02fjrhnm,,,,,1
14,gtulkxnr,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.318511,1,,,0.0,14,,0.0,,0.0,1,0,0,0.0,0.0,13,02fjrhnm,,,,,1
15,l2gszp4f,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.395677,1,,,0.0,15,,0.0,,0.0,1,0,0,0.0,0.0,13,02fjrhnm,,,,,1
16,8fc38w9j,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.416559,1,,,0.0,16,,0.0,,0.0,1,0,0,0.0,0.0,13,02fjrhnm,,,,,1
17,x3pul3qf,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.470009,1,,,0.0,17,,0.0,,0.0,1,0,0,0.0,0.0,13,02fjrhnm,,,,,1
18,mq1virtu,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.502747,1,,,0.0,18,,0.0,,0.0,1,0,0,0.0,0.0,13,02fjrhnm,,,,,1
19,4vc6v0h4,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.518870,1,,,0.0,19,,0.0,,0.0,1,0,0,0.0,0.0,13,02fjrhnm,,,,,1
20,91zlnzni,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:39:33.539289,1,,,0.0,20,,0.0,,0.0,1,0,0,0.0,0.0,13,02fjrhnm,,,,,1
1,4kmn1x2r,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:38:28.403629,1,,,0.0,1,,0.0,,0.0,1,0,0,0.0,0.0,14,02fjrhnm,,,,,1
2,ni6nj6zv,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:38:41.901900,1,,,0.0,2,,0.0,,0.0,1,0,0,0.0,0.0,14,02fjrhnm,,,,,1
3,0detq4ar,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:38:57.037944,1,,,0.0,3,,0.0,,0.0,1,0,0,0.0,0.0,14,02fjrhnm,,,,,1
4,a5rggbr6,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:39:33.054903,1,,,0.0,4,,0.0,,0.0,1,0,0,0.0,0.0,14,02fjrhnm,,,,,1
5,pvv02bmn,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.078669,1,,,0.0,5,,0.0,,0.0,1,0,0,0.0,0.0,14,02fjrhnm,,,,,1
6,2304xnfb,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.088714,1,,,0.0,6,,0.0,,0.0,1,0,0,0.0,0.0,14,02fjrhnm,,,,,1
7,evqdwvq0,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.160628,1,,,0.0,7,,0.0,,0.0,1,0,0,0.0,0.0,14,02fjrhnm,,,,,1
8,ayp0aiwl,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.172062,1,,,0.0,8,,0.0,,0.0,1,0,0,0.0,0.0,14,02fjrhnm,,,,,1
9,qvsohp8q,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.189115,1,,,0.0,9,,0.0,,0.0,1,0,0,0.0,0.0,14,02fjrhnm,,,,,1
10,x6rtcpxm,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.220237,1,,,0.0,10,,0.0,,0.0,1,0,0,0.0,0.0,14,02fjrhnm,,,,,1
11,k1kjlk4t,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.264786,1,,,0.0,11,,0.0,,0.0,1,0,0,0.0,0.0,14,02fjrhnm,,,,,1
12,3kmim1qq,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.282307,1,,,0.0,12,,0.0,,0.0,1,0,0,0.0,0.0,14,02fjrhnm,,,,,1
13,epen6dcf,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.304365,1,,,0.0,13,,0.0,,0.0,1,0,0,0.0,0.0,14,02fjrhnm,,,,,1
14,gtulkxnr,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.318511,1,,,0.0,14,,0.0,,0.0,1,0,0,0.0,0.0,14,02fjrhnm,,,,,1
15,l2gszp4f,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.395677,1,,,0.0,15,,0.0,,0.0,1,0,0,0.0,0.0,14,02fjrhnm,,,,,1
16,8fc38w9j,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.416559,1,,,0.0,16,,0.0,,0.0,1,0,0,0.0,0.0,14,02fjrhnm,,,,,1
17,x3pul3qf,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.470009,1,,,0.0,17,,0.0,,0.0,1,0,0,0.0,0.0,14,02fjrhnm,,,,,1
18,mq1virtu,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.502747,1,,,0.0,18,,0.0,,0.0,1,0,0,0.0,0.0,14,02fjrhnm,,,,,1
19,4vc6v0h4,,0,1,90,pg_exogenous,Decision,2025-12-24 00:39:33.518870,1,,,0.0,19,,0.0,,0.0,1,0,0,0.0,0.0,14,02fjrhnm,,,,,1
20,91zlnzni,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:39:33.539289,1,,,0.0,20,,0.0,,0.0,1,0,0,0.0,0.0,14,02fjrhnm,,,,,1
1,4kmn1x2r,,0,2,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:38:28.403629,1,,,0.0,1,,0.0,,0.0,1,0,0,0.0,0.0,15,02fjrhnm,,,,,1
